Date, Time, Event
08-May-26,02:40:24,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
08-May-26,02:40:26,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
08-May-26,02:40:30,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
08-May-26,02:40:34,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,02:40:37,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
08-May-26,02:40:41,LWM2M: Notify: 10377  : 0  : 3  Status: 0  Ack: 0 
08-May-26,02:40:50,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,02:40:55,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,03:00:00,LWM2M: Reading Next Run Time: 08-May-2026 04:00:00 
08-May-26,03:30:00,LWM2M: Reading Dispatch Dispatch Time: 08-May-2026 04:30:00 
08-May-26,03:30:01,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,03:30:06,NBIT: Lwm2m Recovered: 0 
08-May-26,03:30:15,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,03:30:21,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,03:30:21,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,03:46:40,LWM2M: Status Next Run Time: 08-May-2026 04:00:00 
08-May-26,04:00:00,LWM2M: Reading Next Run Time: 08-May-2026 05:00:00 
08-May-26,04:00:00,LWM2M: Status Next Run Time: 08-May-2026 16:00:00 
08-May-26,04:30:00,LWM2M: Reading Dispatch Dispatch Time: 08-May-2026 05:30:00 
08-May-26,04:30:01,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: ACTIVE 
08-May-26,04:30:15,NBIT: Cereg: 0 
08-May-26,04:30:18,NBIT: Cereg: 1 
08-May-26,04:30:42,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: SLEEP 
08-May-26,04:30:42,LWM2M: Notify: 10376  : 0  : 6  Status: 1  Ack: 2 
08-May-26,04:37:57,NBIT: Lwm2m Recovered: 2 
08-May-26,04:37:57,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: ACTIVE 
08-May-26,04:38:01,NBIT: Cereg: 2 
08-May-26,04:38:04,NBIT: Cereg: 1 
08-May-26,04:38:07,NBIT: Cereg: 1 
08-May-26,04:38:09,NBIT: SINR: 0  RSSI: 17 
08-May-26,04:38:12,NBIT: Transmission: 1600 
08-May-26,04:38:34,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
08-May-26,04:38:35,NBIT: Earfcn: 3701 
08-May-26,04:38:35,NBIT: Pci: 140  EarfcnOffset: 2 
08-May-26,04:38:35,NBIT: Cell ID: 0338AB79 
08-May-26,04:38:35,NBIT: RSRQ: -10  RSRP: -87 
08-May-26,04:38:35,NBIT: SINR: 4  RSSI: -76 
08-May-26,04:38:35,NBIT: TAC: 29901  Band: 8 
08-May-26,04:38:35,NBIT: Opr Mode: 3  Tx Power: 70  ECL: 0 
08-May-26,04:38:35,NBIT: Sleep Duration: 0 
08-May-26,04:38:35,NBIT: Rx Time(s): 213 
08-May-26,04:38:35,NBIT: Tx Time(s): 33 
08-May-26,04:38:35,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
08-May-26,04:38:35,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
08-May-26,04:38:36,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
08-May-26,04:38:36,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
08-May-26,04:38:36,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
08-May-26,04:38:36,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
08-May-26,04:38:36,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
08-May-26,04:38:37,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
08-May-26,04:38:38,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
08-May-26,04:38:39,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
08-May-26,04:38:41,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
08-May-26,04:38:44,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
08-May-26,04:38:48,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
08-May-26,04:38:48,NBIT: Transmission: 1610 
08-May-26,04:38:52,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
08-May-26,04:38:55,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,04:38:57,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
08-May-26,04:39:05,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: SLEEP 
08-May-26,04:39:11,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: SLEEP 
08-May-26,05:00:00,LWM2M: Reading Next Run Time: 08-May-2026 06:00:00 
08-May-26,05:30:00,LWM2M: Reading Dispatch Dispatch Time: 08-May-2026 06:30:00 
08-May-26,05:30:01,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,05:30:09,NBIT: Lwm2m Recovered: 0 
08-May-26,05:30:18,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,05:30:24,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,05:30:24,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,06:00:00,LWM2M: Reading Next Run Time: 08-May-2026 07:00:00 
08-May-26,06:30:00,LWM2M: Reading Dispatch Dispatch Time: 08-May-2026 07:30:00 
08-May-26,06:30:01,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,06:30:04,NBIT: Cereg: 0 
08-May-26,06:30:09,NBIT: Cereg: 1 
08-May-26,06:30:33,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,06:30:33,LWM2M: Notify: 10376  : 0  : 6  Status: 1  Ack: 2 
08-May-26,06:37:43,NBIT: Lwm2m Recovered: 2 
08-May-26,06:37:43,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,06:37:47,NBIT: Cereg: 2 
08-May-26,06:37:50,NBIT: Cereg: 1 
08-May-26,06:37:52,NBIT: Cereg: 1 
08-May-26,06:37:55,NBIT: SINR: 0  RSSI: 18 
08-May-26,06:38:22,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
08-May-26,06:38:23,NBIT: Earfcn: 3701 
08-May-26,06:38:23,NBIT: Pci: 140  EarfcnOffset: 2 
08-May-26,06:38:23,NBIT: Cell ID: 0338AB79 
08-May-26,06:38:23,NBIT: RSRQ: -10  RSRP: -87 
08-May-26,06:38:23,NBIT: SINR: 6  RSSI: -77 
08-May-26,06:38:23,NBIT: TAC: 29901  Band: 8 
08-May-26,06:38:23,NBIT: Opr Mode: 3  Tx Power: 70  ECL: 0 
08-May-26,06:38:23,NBIT: Sleep Duration: 0 
08-May-26,06:38:23,NBIT: Rx Time(s): 252 
08-May-26,06:38:23,NBIT: Tx Time(s): 32 
08-May-26,06:38:23,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
08-May-26,06:38:23,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
08-May-26,06:38:23,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
08-May-26,06:38:24,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
08-May-26,06:38:24,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
08-May-26,06:38:24,NBIT: Transmission: 1620 
08-May-26,06:38:24,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
08-May-26,06:38:24,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
08-May-26,06:38:26,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
08-May-26,06:38:27,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
08-May-26,06:38:28,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
08-May-26,06:38:30,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
08-May-26,06:38:33,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
08-May-26,06:38:35,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
08-May-26,06:38:39,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
08-May-26,06:38:43,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,06:38:46,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
08-May-26,06:38:54,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,06:39:00,NBIT: Temp(C): 29  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,06:46:40,LWM2M: Status Next Run Time: 08-May-2026 07:00:00 
08-May-26,07:00:00,LWM2M: Reading Next Run Time: 08-May-2026 08:00:00 
08-May-26,07:00:00,LWM2M: Status Next Run Time: 08-May-2026 19:00:00 
08-May-26,07:30:00,LWM2M: Reading Dispatch Dispatch Time: 08-May-2026 08:30:00 
08-May-26,07:30:01,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: ACTIVE 
08-May-26,07:30:02,NBIT: Transmission: 1630 
08-May-26,07:30:05,NBIT: Lwm2m Recovered: 0 
08-May-26,07:30:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,07:30:19,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: SLEEP 
08-May-26,07:30:19,NBIT: Temp(C): 30  Volt(mV): 3012  Modem Power State: SLEEP 
08-May-26,08:00:00,LWM2M: Reading Next Run Time: 08-May-2026 09:00:00 
08-May-26,08:30:00,LWM2M: Reading Dispatch Dispatch Time: 08-May-2026 09:30:00 
08-May-26,08:30:01,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,08:30:03,NBIT: Cereg: 0 
08-May-26,08:30:06,NBIT: Cereg: 1 
08-May-26,08:30:29,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,08:30:30,LWM2M: Notify: 10376  : 0  : 6  Status: 1  Ack: 2 
08-May-26,08:39:24,NBIT: Lwm2m Recovered: 2 
08-May-26,08:39:24,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,08:39:28,NBIT: Cereg: 2 
08-May-26,08:39:31,NBIT: Cereg: 1 
08-May-26,08:39:34,NBIT: Cereg: 1 
08-May-26,08:39:36,NBIT: SINR: 0  RSSI: 17 
08-May-26,08:40:02,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
08-May-26,08:40:03,NBIT: Earfcn: 3701 
08-May-26,08:40:03,NBIT: Pci: 140  EarfcnOffset: 2 
08-May-26,08:40:03,NBIT: Cell ID: 0338AB79 
08-May-26,08:40:03,NBIT: RSRQ: -11  RSRP: -87 
08-May-26,08:40:03,NBIT: SINR: 4  RSSI: -77 
08-May-26,08:40:03,NBIT: TAC: 29901  Band: 8 
08-May-26,08:40:03,NBIT: Opr Mode: 3  Tx Power: 80  ECL: 0 
08-May-26,08:40:03,NBIT: Sleep Duration: 0 
08-May-26,08:40:03,NBIT: Rx Time(s): 236 
08-May-26,08:40:03,NBIT: Tx Time(s): 31 
08-May-26,08:40:03,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
08-May-26,08:40:03,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
08-May-26,08:40:03,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
08-May-26,08:40:04,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
08-May-26,08:40:04,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
08-May-26,08:40:04,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
08-May-26,08:40:04,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
08-May-26,08:40:04,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
08-May-26,08:40:06,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
08-May-26,08:40:06,NBIT: Transmission: 1640 
08-May-26,08:40:07,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
08-May-26,08:40:09,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
08-May-26,08:40:13,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
08-May-26,08:40:16,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
08-May-26,08:40:19,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
08-May-26,08:40:23,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
08-May-26,08:40:27,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
08-May-26,08:40:36,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,08:40:41,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,08:47:09,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,08:47:23,NBIT: Lwm2m Recovered: 0 
08-May-26,08:47:38,LWM2M: Notify: 10377  : 0  : 3  Status: 0  Ack: 0 
08-May-26,08:47:46,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,08:47:46,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,08:48:39,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: ACTIVE 
08-May-26,08:48:39,NBIT: Cereg: 1 
08-May-26,08:48:43,NBIT: Lwm2m Recovered: 0 
08-May-26,08:48:49,LWM2M: Notify: 10377  : 0  : 3  Status: 0  Ack: 0 
08-May-26,08:48:53,NBIT: Earfcn: 3701 
08-May-26,08:48:53,NBIT: Pci: 377  EarfcnOffset: 2 
08-May-26,08:48:53,NBIT: Cell ID: 03F91A7D 
08-May-26,08:48:53,NBIT: RSRQ: -9  RSRP: -90 
08-May-26,08:48:53,NBIT: SINR: 1  RSSI: -82 
08-May-26,08:48:53,NBIT: TAC: 29901  Band: 8 
08-May-26,08:48:53,NBIT: Opr Mode: 3  Tx Power: 100  ECL: 0 
08-May-26,08:48:53,NBIT: Sleep Duration: 4383 
08-May-26,08:48:53,NBIT: Rx Time(s): 864 
08-May-26,08:48:53,NBIT: Tx Time(s): 115 
08-May-26,08:48:53,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,08:48:53,NBIT: Temp(C): 30  Volt(mV): 3010  Modem Power State: SLEEP 
08-May-26,09:00:00,LWM2M: Reading Next Run Time: 08-May-2026 10:00:00 
