Date, Time, Event
10-Jul-2026,05:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:02:59 
10-Jul-2026,05:58:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,05:58:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,05:58:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,05:58:16,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,05:58:17,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:07:59 
10-Jul-2026,06:03:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:03:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:03:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:03:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:03:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:12:59 
10-Jul-2026,06:07:59,DBG: EDRX
10-Jul-2026,06:08:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:08:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:08:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:08:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 06:27:34 
10-Jul-2026,06:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:17:59 
10-Jul-2026,06:13:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:13:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:13:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:13:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:13:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:22:59 
10-Jul-2026,06:18:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:18:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:18:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:18:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:18:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:27:59 
10-Jul-2026,06:23:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:23:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:23:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:23:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 06:42:34 
10-Jul-2026,06:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:32:59 
10-Jul-2026,06:28:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:28:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:28:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:28:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:28:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:37:59 
10-Jul-2026,06:33:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:33:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:33:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:33:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:33:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:37:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:42:59 
10-Jul-2026,06:38:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:38:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:38:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:38:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:38:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:42:34,LWM2M: Reading Next Run Time: 10-Jul-2026 06:57:34 
10-Jul-2026,06:42:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:47:59 
10-Jul-2026,06:43:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:43:01,NBIT: Transmission: 3590 
10-Jul-2026,06:43:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:43:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:43:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:43:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:46:40,LWM2M: Status Next Run Time: 10-Jul-2026 07:00:00 
10-Jul-2026,06:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:52:59 
10-Jul-2026,06:48:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,06:48:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:48:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:48:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:48:15,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,06:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 06:57:59 
10-Jul-2026,06:53:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,06:53:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:53:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:53:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,06:53:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,06:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 07:12:34 
10-Jul-2026,06:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:02:59 
10-Jul-2026,06:58:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,06:58:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,06:58:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,06:58:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,06:58:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:00:00,LWM2M: Status Next Run Time: 10-Jul-2026 19:00:00 
10-Jul-2026,07:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:07:59 
10-Jul-2026,07:03:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:03:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:03:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:03:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:03:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:12:59 
10-Jul-2026,07:08:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:08:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:08:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:08:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 07:27:34 
10-Jul-2026,07:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:17:59 
10-Jul-2026,07:13:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:13:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:13:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:13:13,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:13:13,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:22:59 
10-Jul-2026,07:18:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:18:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:18:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:18:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:18:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:27:59 
10-Jul-2026,07:23:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:23:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:23:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:23:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 07:42:34 
10-Jul-2026,07:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:32:59 
10-Jul-2026,07:28:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:28:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:28:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:28:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:28:16,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:37:59 
10-Jul-2026,07:33:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:33:01,NBIT: Transmission: 3600 
10-Jul-2026,07:33:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:33:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:33:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:33:12,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:37:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:42:59 
10-Jul-2026,07:38:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:38:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:38:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:38:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:38:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:42:34,LWM2M: Reading Next Run Time: 10-Jul-2026 07:57:34 
10-Jul-2026,07:42:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:47:59 
10-Jul-2026,07:43:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:43:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:43:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:43:14,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:43:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:52:59 
10-Jul-2026,07:48:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,07:48:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:48:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:48:14,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:48:14,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,07:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 07:57:59 
10-Jul-2026,07:53:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,07:53:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:53:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:53:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,07:53:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,07:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 08:12:34 
10-Jul-2026,07:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:02:59 
10-Jul-2026,07:58:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,07:58:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,07:58:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,07:58:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,07:58:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:07:59 
10-Jul-2026,08:03:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:03:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:03:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:03:15,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:03:15,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:12:59 
10-Jul-2026,08:08:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:08:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:08:15,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:08:15,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 08:27:34 
10-Jul-2026,08:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:17:59 
10-Jul-2026,08:13:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:13:15,NBIT: Cereg: 3 
10-Jul-2026,08:13:15,NBIT: Lwm2m Recovered: 5 
10-Jul-2026,08:13:16,DBG: EDRX
10-Jul-2026,08:13:16,NBIT: Cereg: 1 
10-Jul-2026,08:13:17,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:13:17,DBG: +IP
10-Jul-2026,08:13:21,NBIT: Cereg: 2 
10-Jul-2026,08:13:23,DBG: EDRX
10-Jul-2026,08:13:23,NBIT: Cereg: 1 
10-Jul-2026,08:13:24,DBG: SIM?
10-Jul-2026,08:13:24,DBG: SMOK
10-Jul-2026,08:13:24,DBG: QCCI
10-Jul-2026,08:13:24,NBIT: Cereg: 1 
10-Jul-2026,08:13:24,DBG: NTW1
10-Jul-2026,08:13:24,DBG: +IP
10-Jul-2026,08:13:29,NBIT: SINR: 0  RSSI: 21 
10-Jul-2026,08:13:31,DBG: NBOT
10-Jul-2026,08:13:31,NBIT: Transmission: 3610 
10-Jul-2026,08:13:34,DBG: LREG
10-Jul-2026,08:13:35,DBG: QCNF
10-Jul-2026,08:13:35,NBIT: Earfcn: 3701 
10-Jul-2026,08:13:35,NBIT: Pci: 299  EarfcnOffset: 2 
10-Jul-2026,08:13:35,NBIT: Cell ID: 03F91A7A 
10-Jul-2026,08:13:35,NBIT: RSRQ: -7  RSRP: -78 
10-Jul-2026,08:13:35,NBIT: SINR: 14  RSSI: -70 
10-Jul-2026,08:13:35,NBIT: TAC: 29901  Band: 8 
10-Jul-2026,08:13:35,NBIT: Opr Mode: 3  Tx Power: -10  ECL: 255 
10-Jul-2026,08:13:35,NBIT: Sleep Duration: 0 
10-Jul-2026,08:13:35,NBIT: Rx Time(s): 97 
10-Jul-2026,08:13:35,NBIT: Tx Time(s): 10 
10-Jul-2026,08:13:35,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
10-Jul-2026,08:13:35,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
10-Jul-2026,08:13:35,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
10-Jul-2026,08:13:36,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
10-Jul-2026,08:13:36,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
10-Jul-2026,08:13:36,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
10-Jul-2026,08:13:36,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
10-Jul-2026,08:13:37,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
10-Jul-2026,08:13:37,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
10-Jul-2026,08:13:38,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
10-Jul-2026,08:13:39,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
10-Jul-2026,08:13:41,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
10-Jul-2026,08:13:44,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
10-Jul-2026,08:13:45,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
10-Jul-2026,08:13:45,NBIT: Transmission: 3620 
10-Jul-2026,08:13:47,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
10-Jul-2026,08:13:50,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:13:51,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:13:58,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:13:58,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:22:59 
10-Jul-2026,08:18:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:18:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:18:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:18:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:18:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:27:59 
10-Jul-2026,08:23:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:23:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:23:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:23:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 08:42:34 
10-Jul-2026,08:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:32:59 
10-Jul-2026,08:28:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:28:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:28:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:28:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:28:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:37:59 
10-Jul-2026,08:33:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:33:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:33:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:33:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:33:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:37:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:42:59 
10-Jul-2026,08:38:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:38:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:38:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:38:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:38:15,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:42:34,LWM2M: Reading Next Run Time: 10-Jul-2026 08:57:34 
10-Jul-2026,08:42:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:47:59 
10-Jul-2026,08:43:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:43:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:43:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:43:30,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:43:30,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:52:59 
10-Jul-2026,08:48:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:48:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:48:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:48:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:48:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 08:57:59 
10-Jul-2026,08:53:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:53:01,NBIT: Transmission: 3630 
10-Jul-2026,08:53:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:53:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:53:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:53:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 09:12:34 
10-Jul-2026,08:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:02:59 
10-Jul-2026,08:58:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,08:58:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,08:58:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,08:58:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,08:58:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:07:59 
10-Jul-2026,09:03:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:03:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:03:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:03:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
